timestamp,node,namespace,pod,container,syscall_read_rate,syscall_write_rate,syscall_open_rate,tcp_connect_rate,tcp_retransmit_rate,network_rx_bytes,network_tx_bytes,disk_read_bytes,disk_write_bytes,disk_io_latency_ms,process_exec_count,process_fork_count,context_switch_count,cpu_utilization
2026-06-01T02:41:51Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.22127e-05
2026-06-01T02:41:51Z,infra-3,kube-system,ovs-ovn-jr8xl,openvswitch,79.2,42.7,37.5,0.0,0.0,38.0,41.0,0.0,0.0,0.0,52.0,88.0,1021.0,0.0184759274
2026-06-01T02:41:51Z,infra-3,kube-system,kube-ovn-cni-gphwf,cni-server,319.4,21.9,350.0,0.2,0.0,205189.0,1327.0,0.0,0.0,0.0,134.0,144.0,3722.0,0.051054139
2026-06-01T02:41:51Z,infra-3,node,system,multipathd.service,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.32276e-05
2026-06-01T02:41:51Z,infra-3,unknown,pod-b474b9bd,nginx-proxy,0.0,0.0,0.0,0.0,0.0,47611.0,47659.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0004537212
2026-06-01T02:41:51Z,infra-3,node,system,cgroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,602112.0,0.4771485588235294,0.0,0.0,50329.0,3.7435552086
2026-06-01T02:41:51Z,infra-3,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.7473e-06
2026-06-01T02:41:51Z,infra-3,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.89559e-05
2026-06-01T02:41:51Z,infra-3,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.46996e-05
2026-06-01T02:42:01Z,infra-3,kube-system,nodelocaldns-cxc7p,node-cache,13.5,4.5,0.3,1.0,0.0,4922.0,3562.0,0.0,0.0,0.0,0.0,0.0,769.0,0.0028778191
2026-06-01T02:42:01Z,infra-3,node,system,containerd.service,465.4,173.3,219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,383.0,17412.0,0.0718582696
2026-06-01T02:42:01Z,infra-3,kube-system,tetragon-54k59,tetragon,5.2,3.3,0.0,0.0,0.0,15406.0,239.0,0.0,0.0,0.0,0.0,0.0,13061.0,0.0247071196
2026-06-01T02:42:01Z,infra-3,longhorn-system,engine-image-ei-3154f3aa-dxbrr,engine-image-ei-3154f3aa,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,945.0,0.0080202574
2026-06-01T02:42:01Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-liveness-probe,2.9,1.9,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0003947854
2026-06-01T02:42:01Z,infra-3,kube-system,kube-proxy-c5jl5,kube-proxy,1.9,0.3,0.0,0.0,0.0,14954.0,96.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0002129103
2026-06-01T02:42:01Z,infra-3,longhorn-system,instance-manager-0d6ffb663e2ecd23970b7483887e5ef4,instance-manager,191.3,7.7,10.2,0.4,0.0,2972.0,3145.0,0.0,0.0,0.0,6.0,6.0,631.0,0.0054676509
2026-06-01T02:42:01Z,infra-3,node,system,thermald.service,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.69185e-05
2026-06-01T02:42:01Z,infra-3,longhorn-system,engine-image-ei-843accdd-lk2js,engine-image-ei-843accdd,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,733.0,0.0059965585
2026-06-01T02:42:01Z,infra-3,node,system,kubelet.service,392.2,36.7,131.3,1.2,0.0,39213.0,93630.0,0.0,0.0,0.0,0.0,0.0,6335.0,0.0424045144
2026-06-01T02:42:01Z,infra-3,kube-system,kube-ovn-pinger-z758k,pinger,42.2,22.5,13.2,0.2,0.0,115583.0,1435.0,0.0,12288.0,0.1497575,17.0,26.0,2801.0,0.0139992128
2026-06-01T02:42:01Z,infra-3,ebpf-final,ebpf-collector-q2dkj,collector,0.2,0.7,0.3,0.1,0.0,10028.0,14481.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0014713441
2026-06-01T02:42:01Z,infra-3,monitoring,my-monitoring-prometheus-node-exporter-rzptg,node-exporter,0.4,0.2,0.0,0.0,0.0,208.0,3254.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0001151021
2026-06-01T02:42:01Z,infra-3,longhorn-system,longhorn-manager-k2zw2,longhorn-manager,103.8,28.5,0.1,0.1,0.0,467980.0,10978.0,0.0,0.0,0.0,0.0,0.0,4043.0,0.0112324808
2026-06-01T02:42:01Z,infra-3,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-lp9w9,worker,0.5,0.2,0.0,0.0,0.0,222.0,188.0,0.0,0.0,0.0,0.0,0.0,28.0,0.000130099
2026-06-01T02:42:01Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-csi-plugin,2.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0001658564
2026-06-01T02:42:01Z,infra-3,kube-system,kube-ovn-controller-667d7fd768-l5f5x,kube-ovn-controller,9.1,2.1,4.6,0.5,0.0,542.0,39.0,0.0,0.0,0.0,5.0,30.0,2468.0,0.023571924
2026-06-01T02:42:01Z,infra-3,kube-system,tetragon-54k59,export-stdout,5.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.5701e-05
2026-06-01T02:42:01Z,infra-3,kube-system,ovs-ovn-jr8xl,openvswitch,81.3,45.1,38.1,0.0,0.0,38.0,41.0,0.0,0.0,0.0,52.0,88.0,1107.0,0.0189678986
2026-06-01T02:42:01Z,infra-3,kube-system,kube-ovn-cni-gphwf,cni-server,368.1,27.4,423.5,0.3,0.0,204784.0,1200.0,0.0,0.0,0.0,170.0,185.0,4705.0,0.0614456168
2026-06-01T02:42:01Z,infra-3,node,system,init.scope,0.0,4.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0002569072
2026-06-01T02:42:01Z,infra-3,node,system,multipathd.service,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.45185e-05
2026-06-01T02:42:01Z,infra-3,unknown,pod-b474b9bd,nginx-proxy,0.0,0.0,0.0,0.0,0.0,47962.0,48010.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0004919704
2026-06-01T02:42:01Z,infra-3,node,system,cgroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,323584.0,0.5430036071428571,0.0,0.0,51003.0,3.7219016472
2026-06-01T02:42:01Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,node-driver-registrar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0001324967
2026-06-01T02:42:01Z,infra-3,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.29273e-05
2026-06-01T02:42:01Z,infra-3,node,system,dbus.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0001386875
2026-06-01T02:42:01Z,infra-3,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.48728e-05
2026-06-01T02:42:01Z,infra-3,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.60823e-05
2026-06-01T02:42:11Z,infra-3,kube-system,nodelocaldns-cxc7p,node-cache,13.0,4.3,0.3,1.0,0.0,4922.0,3562.0,0.0,0.0,0.0,0.0,0.0,763.0,0.0032272888
2026-06-01T02:42:11Z,infra-3,node,system,containerd.service,544.1,190.2,259.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,379.0,18211.0,0.0867814296
2026-06-01T02:42:11Z,infra-3,kube-system,tetragon-54k59,tetragon,7.2,6.1,0.4,0.0,0.0,15610.0,20470.0,0.0,0.0,0.0,0.0,0.0,12798.0,0.025887944
2026-06-01T02:42:11Z,infra-3,longhorn-system,engine-image-ei-3154f3aa-dxbrr,engine-image-ei-3154f3aa,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,834.0,0.0078794712
2026-06-01T02:42:11Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-liveness-probe,2.8,1.9,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0004158215
2026-06-01T02:42:11Z,infra-3,kube-system,kube-proxy-c5jl5,kube-proxy,2.4,0.3,0.0,0.0,0.0,15079.0,96.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0002293547
2026-06-01T02:42:11Z,infra-3,longhorn-system,instance-manager-0d6ffb663e2ecd23970b7483887e5ef4,instance-manager,204.7,11.2,11.4,0.5,0.0,4947.0,5554.0,0.0,0.0,0.0,7.0,12.0,854.0,0.006489972
2026-06-01T02:42:11Z,infra-3,node,system,thermald.service,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.52524e-05
2026-06-01T02:42:11Z,infra-3,longhorn-system,engine-image-ei-843accdd-lk2js,engine-image-ei-843accdd,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,622.0,0.0058414196
2026-06-01T02:42:11Z,infra-3,node,system,kubelet.service,322.5,37.7,97.7,1.4,0.0,42452.0,123605.0,0.0,0.0,0.0,0.0,0.0,6097.0,0.0461333011
2026-06-01T02:42:11Z,infra-3,kube-system,kube-ovn-pinger-z758k,pinger,49.2,20.0,13.2,0.2,0.0,115541.0,1579.0,0.0,12288.0,0.1557985,17.0,26.0,3803.0,0.0147908455
2026-06-01T02:42:11Z,infra-3,ebpf-final,ebpf-collector-q2dkj,collector,137.2,0.8,128.3,0.1,0.0,187109.0,16938.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0129233632
2026-06-01T02:42:11Z,infra-3,monitoring,my-monitoring-prometheus-node-exporter-rzptg,node-exporter,103.7,0.8,90.9,0.0,0.0,677.0,23386.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0056952496
2026-06-01T02:42:11Z,infra-3,longhorn-system,longhorn-manager-k2zw2,longhorn-manager,147.6,31.4,12.7,0.3,0.0,483268.0,23026.0,0.0,0.0,0.0,2.0,8.0,4828.0,0.0158897128
2026-06-01T02:42:11Z,infra-3,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-lp9w9,worker,0.9,0.5,0.0,0.0,0.0,372.0,321.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0002655782
2026-06-01T02:42:11Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-csi-plugin,2.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0001379225
2026-06-01T02:42:11Z,infra-3,kube-system,kube-ovn-controller-667d7fd768-l5f5x,kube-ovn-controller,8.4,1.8,4.5,0.5,0.0,543.0,39.0,0.0,0.0,0.0,5.0,31.0,2596.0,0.0235602469
2026-06-01T02:42:11Z,infra-3,kube-system,tetragon-54k59,export-stdout,20.6,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0002179545
2026-06-01T02:42:11Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.59872e-05
2026-06-01T02:42:11Z,infra-3,kube-system,ovs-ovn-jr8xl,openvswitch,81.7,48.8,38.2,0.0,0.0,76.0,82.0,0.0,0.0,0.0,52.0,88.0,1092.0,0.0201235814
2026-06-01T02:42:11Z,infra-3,kube-system,kube-ovn-cni-gphwf,cni-server,313.9,22.1,346.5,0.3,0.0,204477.0,1200.0,0.0,0.0,0.0,131.0,147.0,4119.0,0.0535991423
2026-06-01T02:42:11Z,infra-3,node,system,multipathd.service,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.86502e-05
2026-06-01T02:42:11Z,infra-3,unknown,pod-b474b9bd,nginx-proxy,0.0,0.0,0.0,0.0,0.0,49967.0,50015.0,0.0,0.0,0.0,0.0,0.0,43.0,0.000439179
2026-06-01T02:42:11Z,infra-3,node,system,cgroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,507904.0,0.42690420588235295,0.0,0.0,52435.0,3.7863778421
2026-06-01T02:42:11Z,infra-3,node,system,chrony.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.52433e-05
2026-06-01T02:42:11Z,infra-3,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.10445e-05
2026-06-01T02:42:11Z,infra-3,node,system,cron.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5991e-06
2026-06-01T02:42:11Z,infra-3,node,system,rpcbind.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0092e-06
2026-06-01T02:42:11Z,infra-3,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.23795e-05
2026-06-01T02:42:11Z,infra-3,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.73284e-05
2026-06-01T02:42:21Z,infra-3,kube-system,nodelocaldns-cxc7p,node-cache,12.7,4.2,0.4,1.0,0.0,4922.0,3562.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0031808689
2026-06-01T02:42:21Z,infra-3,node,system,containerd.service,470.6,177.7,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,388.0,17444.0,0.0699531147
2026-06-01T02:42:21Z,infra-3,kube-system,tetragon-54k59,tetragon,4.7,3.1,0.0,0.0,0.0,15392.0,239.0,0.0,0.0,0.0,0.0,0.0,12359.0,0.0206751708
2026-06-01T02:42:21Z,infra-3,longhorn-system,engine-image-ei-3154f3aa-dxbrr,engine-image-ei-3154f3aa,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,854.0,0.0081176833
2026-06-01T02:42:21Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-liveness-probe,2.7,1.7,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0003810526
2026-06-01T02:42:21Z,infra-3,kube-system,kube-proxy-c5jl5,kube-proxy,2.3,0.3,0.0,0.0,0.0,15076.0,96.0,0.0,0.0,0.0,0.0,0.0,107.0,0.000238411
2026-06-01T02:42:21Z,infra-3,longhorn-system,instance-manager-0d6ffb663e2ecd23970b7483887e5ef4,instance-manager,191.7,7.4,10.2,0.4,0.0,2972.0,3145.0,0.0,0.0,0.0,6.0,6.0,638.0,0.0055581734
2026-06-01T02:42:21Z,infra-3,node,system,thermald.service,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.20012e-05
2026-06-01T02:42:21Z,infra-3,longhorn-system,engine-image-ei-843accdd-lk2js,engine-image-ei-843accdd,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,661.0,0.0059054396
2026-06-01T02:42:21Z,infra-3,node,system,kubelet.service,310.5,37.3,98.9,1.2,0.0,38796.0,93344.0,0.0,0.0,0.0,2.0,2.0,5218.0,0.0461664666
2026-06-01T02:42:21Z,infra-3,kube-system,kube-ovn-pinger-z758k,pinger,47.5,21.5,13.3,0.2,0.0,115552.0,1483.0,0.0,12288.0,0.146803,17.0,26.0,3002.0,0.0117657233
2026-06-01T02:42:21Z,infra-3,ebpf-final,ebpf-collector-q2dkj,collector,0.2,0.7,0.3,0.1,0.0,11067.0,16005.0,0.0,0.0,0.0,0.0,0.0,13.0,0.000601745
2026-06-01T02:42:21Z,infra-3,monitoring,my-monitoring-prometheus-node-exporter-rzptg,node-exporter,0.5,0.2,0.0,0.0,0.0,208.0,3254.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0001287789
2026-06-01T02:42:21Z,infra-3,longhorn-system,longhorn-manager-k2zw2,longhorn-manager,104.9,27.7,0.1,0.1,0.0,468170.0,11677.0,0.0,0.0,0.0,0.0,0.0,4187.0,0.0119650658
2026-06-01T02:42:21Z,infra-3,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-lp9w9,worker,0.3,0.2,0.0,0.0,0.0,222.0,188.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0001229255
2026-06-01T02:42:21Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-csi-plugin,2.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0001867604
2026-06-01T02:42:21Z,infra-3,kube-system,kube-ovn-controller-667d7fd768-l5f5x,kube-ovn-controller,9.0,2.2,4.5,0.5,0.0,1086.0,113.0,0.0,0.0,0.0,5.0,33.0,2582.0,0.0224054063
2026-06-01T02:42:21Z,infra-3,kube-system,tetragon-54k59,export-stdout,5.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.65033e-05
2026-06-01T02:42:21Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.57487e-05
2026-06-01T02:42:21Z,infra-3,kube-system,ovs-ovn-jr8xl,openvswitch,82.9,46.3,37.9,0.0,0.0,38.0,41.0,0.0,0.0,0.0,52.0,88.0,1074.0,0.0191900208
2026-06-01T02:42:21Z,infra-3,kube-system,kube-ovn-cni-gphwf,cni-server,318.9,22.0,349.5,0.3,0.0,204616.0,1200.0,0.0,0.0,0.0,134.0,149.0,4192.0,0.0521791889
2026-06-01T02:42:21Z,infra-3,node,system,multipathd.service,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.13959e-05
2026-06-01T02:42:21Z,infra-3,unknown,pod-b474b9bd,nginx-proxy,0.0,0.0,0.0,0.0,0.0,47441.0,47489.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0004289129
2026-06-01T02:42:21Z,infra-3,node,system,cgroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,208896.0,0.1902369,0.0,0.0,50248.0,3.7388649703
2026-06-01T02:42:21Z,infra-3,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.41207e-05
2026-06-01T02:42:21Z,infra-3,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.35777e-05
2026-06-01T02:42:21Z,infra-3,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.93225e-05
2026-06-01T02:42:31Z,infra-3,kube-system,nodelocaldns-cxc7p,node-cache,13.4,4.6,0.3,1.0,0.0,4922.0,3562.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0027984546
2026-06-01T02:42:31Z,infra-3,node,system,containerd.service,453.4,170.0,215.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,360.0,16637.0,0.0706691441
2026-06-01T02:42:31Z,infra-3,kube-system,tetragon-54k59,tetragon,3.5,3.4,0.0,0.0,0.0,15245.0,222.0,0.0,0.0,0.0,0.0,0.0,11611.0,0.0225445756
2026-06-01T02:42:31Z,infra-3,longhorn-system,engine-image-ei-3154f3aa-dxbrr,engine-image-ei-3154f3aa,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,772.0,0.0079744225
2026-06-01T02:42:31Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-liveness-probe,3.0,2.1,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,152.0,0.000363291
2026-06-01T02:42:31Z,infra-3,kube-system,kube-proxy-c5jl5,kube-proxy,1.9,0.2,0.0,0.0,0.0,15080.0,96.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0002474922
2026-06-01T02:42:31Z,infra-3,longhorn-system,instance-manager-0d6ffb663e2ecd23970b7483887e5ef4,instance-manager,192.4,7.5,10.2,0.4,0.0,2972.0,3145.0,0.0,0.0,0.0,6.0,6.0,587.0,0.0049524188
2026-06-01T02:42:31Z,infra-3,node,system,thermald.service,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.29181e-05
2026-06-01T02:42:31Z,infra-3,longhorn-system,engine-image-ei-843accdd-lk2js,engine-image-ei-843accdd,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,663.0,0.0058038161
2026-06-01T02:42:31Z,infra-3,node,system,kubelet.service,351.0,35.7,125.5,1.2,0.0,39011.0,93532.0,0.0,0.0,0.0,0.0,0.0,5884.0,0.0455428511
2026-06-01T02:42:31Z,infra-3,kube-system,kube-ovn-pinger-z758k,pinger,50.9,22.4,13.2,0.2,0.0,115545.0,1579.0,0.0,8192.0,0.15369,17.0,26.0,3865.0,0.0146750655
2026-06-01T02:42:31Z,infra-3,ebpf-final,ebpf-collector-q2dkj,collector,0.2,0.7,0.3,0.1,0.0,10033.0,14480.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0014763073
2026-06-01T02:42:31Z,infra-3,monitoring,my-monitoring-prometheus-node-exporter-rzptg,node-exporter,0.4,0.2,0.0,0.0,0.0,208.0,3254.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0001085475
2026-06-01T02:42:31Z,infra-3,longhorn-system,longhorn-manager-k2zw2,longhorn-manager,98.2,27.3,0.1,0.1,0.0,435375.0,10119.0,0.0,0.0,0.0,0.0,0.0,3969.0,0.011015304
2026-06-01T02:42:31Z,infra-3,gpu-operator,gpu-operator-1764036362-node-feature-discovery-worker-lp9w9,worker,0.5,0.2,0.0,0.0,0.0,222.0,188.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0001534638
2026-06-01T02:42:31Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-csi-plugin,2.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0001657806
2026-06-01T02:42:31Z,infra-3,kube-system,kube-ovn-controller-667d7fd768-l5f5x,kube-ovn-controller,7.1,1.7,3.6,0.4,0.0,542.0,39.0,0.0,0.0,0.0,4.0,24.0,1971.0,0.017625977
2026-06-01T02:42:31Z,infra-3,kube-system,tetragon-54k59,export-stdout,5.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.9665e-05
2026-06-01T02:42:31Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,node-driver-registrar,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.12133e-05
2026-06-01T02:42:31Z,infra-3,kube-system,ovs-ovn-jr8xl,openvswitch,81.6,44.5,37.9,0.0,0.0,38.0,41.0,0.0,0.0,0.0,52.0,88.0,1034.0,0.0192458372
2026-06-01T02:42:31Z,infra-3,kube-system,kube-ovn-cni-gphwf,cni-server,310.4,21.6,346.5,0.3,0.0,189841.0,1104.0,0.0,0.0,0.0,131.0,146.0,4087.0,0.0512881511
2026-06-01T02:42:31Z,infra-3,node,system,multipathd.service,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.00297e-05
2026-06-01T02:42:31Z,infra-3,unknown,pod-b474b9bd,nginx-proxy,0.0,0.0,0.0,0.0,0.0,47695.0,47743.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0004971213
2026-06-01T02:42:31Z,infra-3,node,system,cgroup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,417792.0,0.48942372093023256,0.0,0.0,48996.0,3.7371556978
2026-06-01T02:42:31Z,infra-3,node,system,udisks2.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.9313e-06
2026-06-01T02:42:31Z,infra-3,node,system,rpcbind.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8993e-06
2026-06-01T02:42:31Z,infra-3,node,system,fwupd.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.90497e-05
2026-06-01T02:42:31Z,infra-3,node,system,polkit.service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.55926e-05
2026-06-01T02:42:42Z,infra-3,node,system,systemd-resolved.service,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.6809e-06
2026-06-01T02:42:42Z,infra-3,kube-system,nodelocaldns-cxc7p,node-cache,14.2,4.7,0.4,1.1,0.0,5145.0,3785.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0029287283
2026-06-01T02:42:42Z,infra-3,node,system,containerd.service,548.1,191.8,317.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,383.0,19029.0,0.0913094841
2026-06-01T02:42:42Z,infra-3,kube-system,tetragon-54k59,tetragon,4.5,5.5,0.0,0.0,0.0,15384.0,239.0,0.0,0.0,0.0,0.0,0.0,14079.0,0.023738877
2026-06-01T02:42:42Z,infra-3,longhorn-system,engine-image-ei-3154f3aa-dxbrr,engine-image-ei-3154f3aa,12.4,1.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,847.0,0.0078978959
2026-06-01T02:42:42Z,infra-3,longhorn-system,longhorn-csi-plugin-75c8t,longhorn-liveness-probe,3.0,2.1,0.0,0.0,0.0,224.0,274.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0004844198
2026-06-01T02:42:42Z,infra-3,node,system,udev,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0639e-06
2026-06-01T02:42:42Z,infra-3,kube-system,kube-proxy-c5jl5,kube-proxy,2.3,0.3,0.0,0.0,0.0,15093.0,96.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0002126156
2026-06-01T02:42:42Z,infra-3,node,system,init.scope,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.35035e-05
2026-06-01T02:42:42Z,infra-3,longhorn-system,instance-manager-0d6ffb663e2ecd23970b7483887e5ef4,instance-manager,201.6,9.6,11.4,0.4,0.0,3861.0,3800.0,0.0,0.0,0.0,7.0,12.0,735.0,0.0061012066
