fpr,tpr,precision,recall
0.26794374393792436,0.773109243697479,0.04455205811138015,0.773109243697479
0.26842870999030066,0.773109243697479,0.044573643410852716,0.773109243697479
0.268913676042677,0.773109243697479,0.04474708171206226,0.773109243697479
0.2696411251212415,0.773109243697479,0.044921875,0.773109243697479
0.27012609117361785,0.773109243697479,0.0449438202247191,0.773109243697479
0.27036857419980603,0.773109243697479,0.04518664047151277,0.773109243697479
0.27085354025218233,0.773109243697479,0.04558969276511397,0.773109243697479
0.2710960232783705,0.773109243697479,0.04574838388861263,0.773109243697479
0.27158098933074687,0.773109243697479,0.045793927327028375,0.773109243697479
0.2735208535402522,0.773109243697479,0.045816733067729085,0.773109243697479
0.27424830261881666,0.773109243697479,0.0458395615346288,0.773109243697479
0.274733268671193,0.773109243697479,0.045862412761714856,0.773109243697479
0.27594568380213386,0.773109243697479,0.04590818363273453,0.773109243697479
0.27667313288069834,0.773109243697479,0.04593110334498253,0.773109243697479
0.277643064985451,0.773109243697479,0.04602301150575288,0.773109243697479
0.27812803103782735,0.773109243697479,0.04604604604604605,0.773109243697479
0.27909796314258,0.773109243697479,0.04609218436873747,0.773109243697479
0.27982541222114454,0.773109243697479,0.04611528822055138,0.773109243697479
0.28006789524733267,0.773109243697479,0.04641775983854692,0.773109243697479
0.280552861299709,0.773109243697479,0.046488125315816066,0.773109243697479
0.2807953443258972,0.773109243697479,0.04653515427415276,0.773109243697479
0.2812803103782735,0.773109243697479,0.0465587044534413,0.773109243697479
0.2815227934044617,0.773109243697479,0.04660587639311044,0.773109243697479
0.2832201745877789,0.773109243697479,0.046747967479674794,0.773109243697479
0.2837051406401552,0.773109243697479,0.04677173360447382,0.773109243697479
0.2844325897187197,0.773109243697479,0.04703476482617587,0.773109243697479
0.2851600387972842,0.773109243697479,0.047058823529411764,0.773109243697479
0.28588748787584867,0.773109243697479,0.04708290685772774,0.773109243697479
0.286372453928225,0.773109243697479,0.047107014848950336,0.773109243697479
0.2870999030067895,0.773109243697479,0.0471311475409836,0.773109243697479
0.2873423860329777,0.773109243697479,0.04715530497180933,0.773109243697479
0.28782735208535404,0.773109243697479,0.04717948717948718,0.773109243697479
0.2895247332686712,0.773109243697479,0.04774260508562533,0.773109243697479
0.29122211445198837,0.773109243697479,0.04776739356178609,0.773109243697479
0.2924345295829292,0.773109243697479,0.047792207792207796,0.773109243697479
0.29413191076624634,0.773109243697479,0.04781704781704782,0.773109243697479
0.2953443258971872,0.773109243697479,0.04784191367654706,0.773109243697479
0.2960717749757517,0.773109243697479,0.04789172306090578,0.773109243697479
0.2967992240543162,0.773109243697479,0.047941636268890045,0.773109243697479
0.2984966052376334,0.773109243697479,0.047966631908237745,0.773109243697479
0.2987390882638215,0.773109243697479,0.04801670146137787,0.773109243697479
0.3004364694471387,0.773109243697479,0.04804177545691906,0.773109243697479
0.3011639185257032,0.773109243697479,0.048293963254593175,0.773109243697479
0.302376333656644,0.773109243697479,0.04831932773109244,0.773109243697479
0.30310378273520855,0.773109243697479,0.04834471886495008,0.773109243697479
0.30358874878758485,0.773109243697479,0.04842105263157895,0.773109243697479
0.30383123181377303,0.773109243697479,0.04844655081621906,0.773109243697479
0.30722599418040736,0.773109243697479,0.048497627833421195,0.773109243697479
0.30746847720659554,0.773109243697479,0.04852320675105485,0.773109243697479
0.3079534432589719,0.773109243697479,0.04854881266490765,0.773109243697479
0.30940834141610085,0.773109243697479,0.048651507139079855,0.773109243697479
0.3113482056256062,0.773109243697479,0.04867724867724868,0.773109243697479
0.31304558680892336,0.773109243697479,0.048703017469560614,0.773109243697479
0.31328806983511154,0.773109243697479,0.048728813559322036,0.773109243697479
0.3142580019398642,0.773109243697479,0.048754636989931106,0.773109243697479
0.31474296799224055,0.773109243697479,0.04878048780487805,0.773109243697479
0.3171677982541222,0.773109243697479,0.04880636604774536,0.773109243697479
0.3176527643064985,0.773109243697479,0.048884165781083955,0.773109243697479
0.31862269641125124,0.773109243697479,0.04891015417331207,0.773109243697479
0.31886517943743936,0.773109243697479,0.04893617021276596,0.773109243697479
0.3193501454898157,0.773109243697479,0.04896221394358701,0.773109243697479
0.3203200775945684,0.773109243697479,0.04898828541001065,0.773109243697479
0.32274490785645005,0.773109243697479,0.049014384656366546,0.773109243697479
0.3234723569350145,0.773109243697479,0.04906666666666667,0.773109243697479
